theme_number,theme_name,chapter_number,chapter_name,question_id,question_number,points,question_text,options,correct_answers,comment,image_paths,video_paths,url
Tema 1.4.,Yol Isareti,1.4.42 Bölüm,Yoen Isareti,1.4.42-144,1.4.42-144,2 Puan,Burada geçerli olan husus nedir?,A. - şehir içi bölge sona eriyor; B. - şehir içi bölge başlıyor; C. - yol yönlendirmesi sona eriyor,A. - şehir içi bölge sona eriyor,"Yerleşim tabelasının arkası, alt kısımda yerleşim yerinin sonunu gösterir. Üst kısımda ise bir sonraki yerleşim yeri belirtilir. Yolun sol tarafında bulunur.",images/1_4_42-144.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.4.-yol-isareti/1.4.42-yoen-isareti/1.4.42-144
Tema 1.4.,Yol Isareti,1.4.42 Bölüm,Yoen Isareti,1.4.42-145,1.4.42-145,3 Puan,Buradaki gibi trafik durumlarında neye dikkat etmelisiniz?,A. - engelleri aşmak için çıkabilirim; B. - sollamak için çıkabilirim; C. - trafik tehkikeye girecekse çıkamam,A. - engelleri aşmak için çıkabilirim; B. - sollamak için çıkabilirim; C. - trafik tehkikeye girecekse çıkamam,"Yol çizgilerinin görevi yolu şeritlere bölmektir. Bu nedenle, sadece engelleri aşmak veya araçları sollamak için geçilebilirler. Buna sadece hiçbir trafik katılımcısı tehlike altında değilse izin verilir.",images/1_4_42-145.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.4.-yol-isareti/1.4.42-yoen-isareti/1.4.42-145
Tema 1.4.,Yol Isareti,1.4.42 Bölüm,Yoen Isareti,1.4.42-146,1.4.42-146,4 Puan,Bu trafik işareti neye dikkat çekmektedir?,A. Bir acil durma ve arıza park yerinin varlığına; B. Geçici bir ek şeride; C. Molalara ve şöför değişim imkânına,A. Bir acil durma ve arıza park yerinin varlığına,,images/1_4_42-146.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.4.-yol-isareti/1.4.42-yoen-isareti/1.4.42-146
Tema 1.4.,Yol Isareti,1.4.42 Bölüm,Yoen Isareti,1.4.42-147-M,1.4.42-147-M,3 Puan,Bisiklet sürücülerine ait koruyucu şerit olan bu caddede araç kullanıyorsunuz. Koruyucu şeridi nasıl kullanabilirsiniz?,A. - koruyucu şeridin içerisine ihtiyaç durumunda girebilirim; B. - koruyucu şerit üzerinde park edebilirim; C. - koruyucu şerit üzerinde durabilirim,A. - koruyucu şeridin içerisine ihtiyaç durumunda girebilirim,,images/1_4_42-147-M.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.4.-yol-isareti/1.4.42-yoen-isareti/1.4.42-147-M
Tema 1.4.,Yol Isareti,1.4.43 Bölüm,Trafik Tesisleri,1.4.43-101,1.4.43-101,3 Puan,Araçlar üzerindeki kırmızı-beyaz ikaz levhaları neye işaret edebilir?,A. Bir yerleşim yerinde bulunan araç yoluna bırakılan bir römorka; B. Olağanüstü genişlikteki bir araca; C. Tehlikeli yük taşıyan bir araca,A. Bir yerleşim yerinde bulunan araç yoluna bırakılan bir römorka; B. Olağanüstü genişlikteki bir araca,"Kırmızı ve beyaz uyarı işaretleri, aşırı genişliğe sahip araçların (örn. aşırı geniş tarımsal araçlar) olduğunu gösterir. Kapalı bir köy yerinde park edilen römorklar aydınlatılmalı veya yansıtıcı uyarı işaretleriyle işaretlenmelidir. Bu nedenle uyarı işaretleri tehlikeli madde taşıyan bir aracı göstermez.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.4.-yol-isareti/1.4.43-trafik-tesisleri/1.4.43-101
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-001,1.5.01-001,3 Puan,"Çevrenin korunması açısından, nelere dikkat etmek zorundasınız?","A. Motoru gereksiz yere boşta çalıştırmamak gerekir; B. Taşıdı, gereksiz yere oraya-buraya sürmemek gerekir; C. Taşıdı, çoğunlukla yüksek devirde kullanmak gerekir","A. Motoru gereksiz yere boşta çalıştırmamak gerekir; B. Taşıdı, gereksiz yere oraya-buraya sürmemek gerekir","Çevreyi koruyabilmek için sizin bir araç sürücüsü olarak şunlara dikkat etmeniz gerekir: 1. Gereksiz sürüşten kaçının; 2. Motoru orta devirde orantılı bir şekilde çalıştırın; 3. Uzun süre rölantide çalışırken motoru kapatın - yani bir dakikadan dakika. Genel olarak, motoru rölantide ısıtmak, motorun daha hızlı aşınmasına ve enerjiyi tüketmesine neden olur. Bu nedenle motoru orta devir aralığında ısıtmalı ve mümkünse bu aralıkta kalmalısınız. Yüksek motor hızları artan yakıt tüketimine yol açar ve bu nedenle çevreyi kirletir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-001
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-003,1.5.01-003,3 Puan,"Gereksiz yere yüksek akaryakıt tüketimini ve zararlı madde atıklarını önlemek için, motorun hangi elemanları, düzenli olarak bakıma tabi tutulmalıdır?",A. Motor hava filtresi; B. Karbüratör veya püskürtme düzeni; C. Ateşleme düzeni,A. Motor hava filtresi; B. Karbüratör veya püskürtme düzeni; C. Ateşleme düzeni,"Bir aracın yakıt tüketimi mümkün olduğunca düşük olmalıdır. Bir araç şoförü olarak, aracınızın yakıt tüketimi için önemli olan tüm bileşenlerini düzenli olarak kontrol etmeli ve korumalısınız. Bunlar, örneğin, ateşleme ve enjeksiyon sisteminin yanı sıra motor hava filtresi ve karbüratördür.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-003
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-004,1.5.01-004,3 Puan,"Tavsiye olunan lastik basıncının önemli ölçüde altında kalınması, hangi sonuçlara yol açar?",A. Akaryakıt tüketimi çoğalır; B. Lastiğin fazla aşınmasına; C. Zararlı madde atığının azalmasına,A. Akaryakıt tüketimi çoğalır; B. Lastiğin fazla aşınmasına,"Lastikteki çok düşük hava basıncı yakıt tüketiminde keskin bir artışa neden olur. Lastiğin harekete geçmesini sağlamak için gereken güç, lastik basıncının doğru olduğu zamana göre çok daha yüksektir. Bu, lastik aşınmasının artmasına, yakıt tüketiminin artmasına ve çevreye zarar vermesine yol açar.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-004
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-005,1.5.01-005,3 Puan,"Akaryakıt tasarruf etmek ve çevreye zarar vermemek için, motoru hangi hallerde kapatırsınız?","A. Bir trafik tıkanıklığında uzunca beklemeniz gerektiğinde; B. Demiryolu geçitlerinde veya inşaat şantiyesinde beklemek zorunda kaldığınızda; C. Bir ""STOP"" levhası önünde durduğunuzda",A. Bir trafik tıkanıklığında uzunca beklemeniz gerektiğinde; B. Demiryolu geçitlerinde veya inşaat şantiyesinde beklemek zorunda kaldığınızda,"Gereksiz yakıt tüketimini önlemek için motor belirli durumlarda kapatılmalıdır. Bunlar, örneğin trafik sıkışıklıkları veya hemzemin geçitlerde meydana gelen durma anlarıdır. Çalıştırırken artan bir tüketim olmasına rağmen, bir dakika durma halinde bu tüketim zaten telafi edilir. Öte yandan, motorunuzu bir ""Dur"" işaretinde durdurmanız önerilmez.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-005
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-006,1.5.01-006,4 Puan,"Motorlu aracınız biraz yağ kaybetmektedir. Sadece bir damla yağ bile, hangi miktarda içme suyunun kirlenmesine yol açabilir?",A. 600 litreye kadar; B. 50 litreye kadar; C. 1 litreye kadar,A. 600 litreye kadar,Motorlu taşıtta meydana gelecek bir yağ kaybını mutlaka önlemeniz gerek. Çünkü tek bir damla yağ bile 600 litreye kadar suyu kirletebilir ve içilemez hale getirebilir.,,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-006
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-007,1.5.01-007,3 Puan,Aracınıza akaryakıt koyarken nelere dikkat etmeniz gerekir?,"A. Akaryakıt buharı teneffüs edilmemeli; B. Deponun dolması ve akaryakıt pompasının kapanmış olması halinde, fazladan akaryakıt koymayınız; C. Depo, mümkün olduğu ölçüde ağzına kadar doldurulmalı","A. Akaryakıt buharı teneffüs edilmemeli; B. Deponun dolması ve akaryakıt pompasının kapanmış olması halinde, fazladan akaryakıt koymayınız","Yakıt buharlarının solunması sağlığa zararlıdır. Bu nedenle, yakıt ikmali yaparken, pompanın düzgün kullanılmasına dikkat edin ve herhangi bir kusura da dikkat edin. Depo dolduğunda, otomatik olarak kapanmalıdır. Bu benzin veya dizelin taşmasını önler. Ayrıca, yakıtın genleşebilmesi için depoda biraz boş alan kalması da gereklidir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-007
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-008,1.5.01-008,3 Puan,"Bir aracın motoru ve susturucusu ""manipüle"" edilmiştir. Bu durum nelere yol açabilir?",A. Gürültüden kaynaklanan rahatsızlık artar; B. Zararlı madde atığı çoğalır; C. Akaryakıt tüketimi önemli ölçüde azalır,A. Gürültüden kaynaklanan rahatsızlık artar; B. Zararlı madde atığı çoğalır,"Modifiye edilmiş bir motor ve ve susturucu yüksek derecede gürültü nedeniyle rahatsızlığa yol açar. Araç aynı zamanda daha fazla yakıt tüketir. Buna ek olarak, emisyon kirliliği artmakta ve çevreyi kirletmektedir. En kötü durumda, araç sürücüsü izin belgesinin iptali ile karşı karşıya kalabilir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-008
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-009,1.5.01-009,3 Puan,Bir aracın neden olduğu gürültüyü nasıl azaltırsınız?,A. Düşük devirli aralıkta yol yaparak; B. İri çivili profilli lastikler kullanarak; C. Hava filtresini çıkartarak,A. Düşük devirli aralıkta yol yaparak,"Düşük devir aralığında motor, yüksek devir aralığına göre daha sessiz çalışır. Kaba profilli lastikler ve hava filtresiz sürüş ayrı birer gürültü kaynağıdır. Düşük devir aralığında sürüş tarzı yakıt tasarrufu sağlar, çevre dostu ve sessizdir. Ancak, minimum devirde kullanmaya özen gösterilmelidir, aksi takdirde motor sarsıntılı ve titreyerek çalışacaktır. Motor ne kadar düşük devirde sarsıntısız olarak çalıştırılabilirse, gürültü de o denli düşük olur.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-009
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-010,1.5.01-010,3 Puan,"Kullanılmış yağlar, yağlama maddeleri ve araç akülerinin profesyonelce bertaraf edilmesi nerede mümkündür?",A. Geri dönüşüm merkezlerinde (Wertstoffhof); B. Motorlu taşıt atölyelerinde; C. Ev çöpleriyle,A. Geri dönüşüm merkezlerinde (Wertstoffhof); B. Motorlu taşıt atölyelerinde,"Atık yağlar, gres yağları ve araç aküleri türlerine uygun bir şekilde geri dönüşümlü malzeme toplama yerleri veya yetkili servislerde bertaraf edilebilir. Bu maddeler asla ev atıkları ile birlikte atılmamalıdır. Burada söz konusu olan tehlikeli atıktır.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-010
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-011,1.5.01-011,3 Puan,Hızınızı hiç değiştirmeden yakıttan tasarruf ederek nasıl araç kullanırsınız?,A. Hız düzenleyiciyi kullanarak; B. Düşük devirli aralıkta yol yaparak; C. Yüksek devirli aralıkta yol yaparak,A. Hız düzenleyiciyi kullanarak; B. Düşük devirli aralıkta yol yaparak,"Aynı hızda sürerek ve aşağıdaki önlemlerle yakıt tasarrufu sağlanabilir: 1. Düşük devir aralığında orantılı bir sürüş ile; 2. Hız sabitleme kullanarak. Düşük devir aralığı, optimum performans için motorun gerektirdiği minimum hızın hemen üzerindedir. Bunun altında bir devirde ise motor sarsıntı yapar; üzerindeki bir devirde ise yüksek devirli kullanma sonucu yakıt sarfiyatı artış gösterir. Düşük devir aralığında orantılı sürüş sırasında motor düzgün çalışır ve yakıt tüketimi düşüktür. Hız sabitleme sistemi sayesinde orantılı bir sürüş elde edilir ve araç sürücüsünün rahatlaması sağlanır.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-011
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-012,1.5.01-012,3 Puan,Motorun yakıt sarfiyatı hangi devir aralığında düşüktür?,A. Düşük devirli aralıkta; B. Yüksek devirli aralıkta,A. Düşük devirli aralıkta,"Bir motorun en düşük yakıt sarfiyatı, minimum devir aralığının hemen üzerinde bir sürüş ile elde edilir. Bu düşük devirli aralık diye adlandırılır. Düşük devir aralığında sürerken motor devri her zaman rolanti devrinin üzerinde olmalıdır. Minimum devrin altında çalışan bir motor huzursuz çalışır, sarsılır ya da söner. Kural olarak, motorun sarsıntı yapmadan çalıştığı hız ne kadar düşükse, daha fazla yakıt tasarrufu yapılabilir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-012
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-013,1.5.01-013,3 Puan,Demiryolu geçidi kapalı olduğundan beklemeniz gerekiyor. Bu durumda çevreyi nasıl gözetebilir ve yakıttan nasıl tasarruf edebilirsiniz?,A. Motoru durdurarak; B. Start-Stop otomatiğini kapatarak; C. Vitesi boşa alarak,A. Motoru durdurarak,"Kapalı demiryolu bariyerlerinin önünde beklerken motoru kapatmanız önerilir. Bir yandan yakıttan tasarruf edersiniz ve dolayısıyla da paradan tasarruf edersiniz, öte yandan kapalı bir motor çevre dostudur. Motoru tamamen rölantide çalıştırmak önerilmez, çünkü motor rölantide bile kapanmaz ve yakıt tüketmeye devam eder.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-013
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-014,1.5.01-014,3 Puan,Çevre korumasına hangi tedbirler yardımcı olur?,A. Düşük sürtünmeli lastik kullanımı; B. Düşük sürtünmeli yağ kullanımı; C. Klima tertibatı kullanımı,A. Düşük sürtünmeli lastik kullanımı; B. Düşük sürtünmeli yağ kullanımı,"Klimanın kapalı kalması yakıt tasarrufu sağlar. Hafif lastikler daha az dirençle karşılaşmak üzere tasarlandıklarından, yakıt tasarrufuna da katkıda bulunurlar. Motor yağları, viskozite olarak adlandırılan geliştirilmiş akış özelliklerine sahip sentetik yağlardır. Sonuç olarak, motor daha hızlı ve daha iyi yağlanır ve sürtünme azaltma iyileştirilir. Bu da, belirgin bir yakıt tasarrufu sağlar. Motorun hasar görmesini önlemek için sadece motor/araç üreticisi tarafından onaylanan yağlar kullanılmalıdır.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-014
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-015,1.5.01-015,3 Puan,Çevreyi korumak için ne yapmanız gerekir?,A. - egzozdan yüksek derecede duman geliyorsa aracı denetlemeliyim; B. - uzun süreli beklemelerde motoru durdurmalıyım; C. - aracı sürürken mümkün olduğunca üst devir sayısı alanınından faydalanmalıyım,A. - egzozdan yüksek derecede duman geliyorsa aracı denetlemeliyim; B. - uzun süreli beklemelerde motoru durdurmalıyım,"Yüksek devirlerde sürüş yapmaktan kaçınmalısınız. Aracınızdan duman çıkıyorsa, bunu mutlaka kontrol ettirmeli ve sorunun giderilmesini sağlamalısınız.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-015
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-016,1.5.01-016,3 Puan,Düzenli araç bakımı neye katkıda bulunabilir?,A. Yakıt tüketimini düşük tutmaya; B. Emisyon değerlerini düşük tutmaya; C. Trafik güvenliğini sağlamaya,A. Yakıt tüketimini düşük tutmaya; B. Emisyon değerlerini düşük tutmaya; C. Trafik güvenliğini sağlamaya,"Düzenli araç bakımı, yol güvenliğinin, düşük yakıt tüketiminin ve düşük emisyonların sağlanmasına yardımcı olur.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-016
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-017,1.5.01-017,3 Puan,Yakıt tasarrufu yapmak ve kirliliği azaltmak için hangi durumda motoru kapatmalısınız?,A. - Trafik sıkışıklığında muhtemelen uzunca bir süre beklemek zorunda isem; B. - Bariyerli bir hemzemin geçitte beklemek zorunda isem; C. - “Dur” tabelasında durmak zorunda isem,A. - Trafik sıkışıklığında muhtemelen uzunca bir süre beklemek zorunda isem; B. - Bariyerli bir hemzemin geçitte beklemek zorunda isem,"Bekleme süresinin uzunluğunu tam olarak tahmin edemeyeceğiniz için, güvenlikli bir demiryolu geçidinden önce veya trafik sıkışıklığındaysanız motoru kapatmalısınız. Bu sayede çevresel etkinizi azaltırken aynı zamanda yakıt tasarrufu da sağlayabilirsiniz.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-017
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-102,1.5.01-102,3 Puan,"Araç sürerken, önlenebilir rahatsız edici gürültüler nasıl ortaya çıkabilir?",A. Aracı hareket ettirirken gereksiz yere tam gaz verilmesi; B. Hasarlı susturucular; C. Düşük devirle araç kullanmak,A. Aracı hareket ettirirken gereksiz yere tam gaz verilmesi; B. Hasarlı susturucular,"Yüksek hızda sürerseniz veya susturucunuz arızalıysa, gürültü kirliliği artar. Düşük devirli sürüş ayrıca yakıt tüketimini de azaltır. Arızalı susturucu bir serviste tamir edilmelidir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-102
Tema 1.5.,Cevresel Koruma,1.5.01 Bölüm,Cevresel Koruma,1.5.01-103,1.5.01-103,3 Puan,"Hangi sürüş tarzı, tasarruflu olup, özellikle de çevre bilincine uygundur?",A. Mümkün olduğu kadar erken bir üst vitese takmak; B. Mümkün olduğu kadar geç bir alt vitese takmak; C. Vitesleri üst devir sayılarına kadar çıkardıktan sonra değiştirmek,A. Mümkün olduğu kadar erken bir üst vitese takmak; B. Mümkün olduğu kadar geç bir alt vitese takmak,"Çevre dostu vites kullanımı, erken vites yükseltme ve geç vites küçültmedir. Vitesleri üst devirlere kadar kullanmayın, çünkü bu şekilde yakıt tüketiminiz artar. İlk vitese başlamalı ve mümkünse hemen ikinci vitese geçmelisiniz. Bununla birlikte, otoyolun hızlanma şeridinde veya sollama sırasında olduğu gibi bazı trafik durumlarında, viteslerinizi yüksek devirlerde kullanmanız gerekir. O zaman da bunu yapmalısınız.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.5.-cevresel-koruma/1.5.01-cevresel-koruma/1.5.01-103
